ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO ;FECHA ;DELITO ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);1/01/2018;;FEMENINO;ADULTOS;54001000;2
SIN EMPLEO DE ARMAS;QUINDÍO;ARMENIA (CT);1/01/2018;;FEMENINO;ADOLESCENTES;63001000;3
SIN EMPLEO DE ARMAS;QUINDÍO;ARMENIA (CT);1/01/2018;;FEMENINO;MENORES;63001000;3
SIN EMPLEO DE ARMAS;QUINDÍO;ARMENIA (CT);1/01/2018;;MASCULINO;MENORES;63001000;1
SIN EMPLEO DE ARMAS;QUINDÍO;CALARCA;1/01/2018;;FEMENINO;MENORES;63130000;1
SIN EMPLEO DE ARMAS;QUINDÍO;CALARCA;1/01/2018;;MASCULINO;ADOLESCENTES;63130000;1
SIN EMPLEO DE ARMAS;QUINDÍO;FILANDIA;1/01/2018;;MASCULINO;ADULTOS;63272000;1
SIN EMPLEO DE ARMAS;QUINDÍO;MONTENEGRO;1/01/2018;;FEMENINO;ADOLESCENTES;63470000;1
SIN EMPLEO DE ARMAS;QUINDÍO;MONTENEGRO;1/01/2018;;MASCULINO;ADULTOS;63470000;1
SIN EMPLEO DE ARMAS;QUINDÍO;QUIMBAYA;1/01/2018;;MASCULINO;MENORES;63594000;1
SIN EMPLEO DE ARMAS;RISARALDA;BELÉN DE UMBRÍA;1/01/2018;;FEMENINO;MENORES;66088000;1
SIN EMPLEO DE ARMAS;RISARALDA;DOSQUEBRADAS;1/01/2018;;FEMENINO;ADOLESCENTES;66170000;1
SIN EMPLEO DE ARMAS;RISARALDA;MARSELLA;1/01/2018;;FEMENINO;ADULTOS;66440000;1
SIN EMPLEO DE ARMAS;RISARALDA;PEREIRA (CT);1/01/2018;;FEMENINO;ADOLESCENTES;66001000;1
SIN EMPLEO DE ARMAS;SANTANDER;BARBOSA;1/01/2018;;FEMENINO;MENORES;68077000;1
SIN EMPLEO DE ARMAS;SANTANDER;BARRANCABERMEJA;1/01/2018;;FEMENINO;MENORES;68081000;1
SIN EMPLEO DE ARMAS;SANTANDER;BETULIA;1/01/2018;;MASCULINO;ADOLESCENTES;68092000;1
SIN EMPLEO DE ARMAS;SANTANDER;BUCARAMANGA (CT);1/01/2018;;FEMENINO;ADOLESCENTES;68001000;1
SIN EMPLEO DE ARMAS;SANTANDER;BUCARAMANGA (CT);1/01/2018;;FEMENINO;ADULTOS;68001000;2
SIN EMPLEO DE ARMAS;SANTANDER;BUCARAMANGA (CT);1/01/2018;;FEMENINO;MENORES;68001000;1
SIN EMPLEO DE ARMAS;SANTANDER;CHARALÁ;1/01/2018;;FEMENINO;MENORES;68167000;1
SIN EMPLEO DE ARMAS;SANTANDER;CHIMA;1/01/2018;;FEMENINO;MENORES;68176000;1
SIN EMPLEO DE ARMAS;SANTANDER;CIMITARRA;1/01/2018;;FEMENINO;MENORES;68190000;1
SIN EMPLEO DE ARMAS;SANTANDER;CONFINES;1/01/2018;;FEMENINO;MENORES;68209000;1
SIN EMPLEO DE ARMAS;SANTANDER;EL PLAYÓN;1/01/2018;;FEMENINO;MENORES;68255000;2
SIN EMPLEO DE ARMAS;SANTANDER;FLORIDABLANCA;1/01/2018;;FEMENINO;ADULTOS;68276000;1
SIN EMPLEO DE ARMAS;SANTANDER;GAMBITA;1/01/2018;;FEMENINO;MENORES;68298000;2
SIN EMPLEO DE ARMAS;SANTANDER;GIRÓN;1/01/2018;;FEMENINO;MENORES;68307000;1
SIN EMPLEO DE ARMAS;SANTANDER;GUADALUPE;1/01/2018;;FEMENINO;MENORES;68320000;1
SIN EMPLEO DE ARMAS;SANTANDER;MATANZA;1/01/2018;;FEMENINO;ADOLESCENTES;68444000;1
SIN EMPLEO DE ARMAS;SANTANDER;PUENTE NACIONAL;1/01/2018;;FEMENINO;MENORES;68572000;1
SIN EMPLEO DE ARMAS;SANTANDER;SANTA HELENA DEL OPÓN;1/01/2018;;FEMENINO;ADOLESCENTES;68720000;1
SIN EMPLEO DE ARMAS;SANTANDER;SANTA HELENA DEL OPÓN;1/01/2018;;FEMENINO;MENORES;68720000;2
SIN EMPLEO DE ARMAS;SANTANDER;SOCORRO;1/01/2018;;FEMENINO;ADOLESCENTES;68755000;2
SIN EMPLEO DE ARMAS;SANTANDER;SOCORRO;1/01/2018;;FEMENINO;MENORES;68755000;2
SIN EMPLEO DE ARMAS;SANTANDER;ZAPATOCA;1/01/2018;;FEMENINO;ADOLESCENTES;68895000;1
SIN EMPLEO DE ARMAS;SUCRE;SAN ONOFRE;1/01/2018;;FEMENINO;MENORES;70713000;1
SIN EMPLEO DE ARMAS;TOLIMA;ALPUJARRA;1/01/2018;;FEMENINO;ADULTOS;73024000;1
SIN EMPLEO DE ARMAS;TOLIMA;ALVARADO;1/01/2018;;FEMENINO;ADULTOS;73026000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);1/01/2018;;FEMENINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);1/01/2018;;FEMENINO;MENORES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);1/01/2018;;MASCULINO;ADULTOS;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;IBAGUÉ (CT);1/01/2018;;MASCULINO;MENORES;73001000;1
SIN EMPLEO DE ARMAS;TOLIMA;MELGAR;1/01/2018;;FEMENINO;ADOLESCENTES;73449000;1
SIN EMPLEO DE ARMAS;TOLIMA;SALDAÑA;1/01/2018;;FEMENINO;ADOLESCENTES;73671000;1
SIN EMPLEO DE ARMAS;VALLE;BOLÍVAR;1/01/2018;;MASCULINO;MENORES;76100000;1
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);1/01/2018;;FEMENINO;ADOLESCENTES;76001000;2
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);1/01/2018;;FEMENINO;ADULTOS;76001000;1
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);1/01/2018;;FEMENINO;MENORES;76001000;3
SIN EMPLEO DE ARMAS;VALLE;CARTAGO;1/01/2018;;FEMENINO;MENORES;76147000;1
SIN EMPLEO DE ARMAS;VALLE;CARTAGO;1/01/2018;;MASCULINO;ADOLESCENTES;76147000;2
SIN EMPLEO DE ARMAS;VALLE;CARTAGO;1/01/2018;;MASCULINO;MENORES;76147000;1
SIN EMPLEO DE ARMAS;VALLE;GUADALAJARA DE BUGA;1/01/2018;;FEMENINO;MENORES;76111000;1
SIN EMPLEO DE ARMAS;VALLE;SAN PEDRO;1/01/2018;;FEMENINO;MENORES;76670000;1
SIN EMPLEO DE ARMAS;VALLE;VIJES;1/01/2018;;FEMENINO;ADULTOS;76869000;1
SIN EMPLEO DE ARMAS;VALLE;VIJES;1/01/2018;;FEMENINO;MENORES;76869000;1
ARMA BLANCA / CORTOPUNZANTE;CAQUETÁ;CARTAGENA DEL CHAIRÁ;2/01/2018;;FEMENINO;ADOLESCENTES;18150000;1
ARMA BLANCA / CORTOPUNZANTE;CESAR;AGUSTÍN CODAZZI;2/01/2018;;FEMENINO;MENORES;20013000;1
ARMA DE FUEGO;VALLE;CALI (CT);2/01/2018;;FEMENINO;ADULTOS;76001000;1
CONTUNDENTES;ANTIOQUIA;BARBOSA;2/01/2018;;FEMENINO;ADULTOS;5079000;1
CONTUNDENTES;ANTIOQUIA;RIONEGRO;2/01/2018;;FEMENINO;ADOLESCENTES;5615000;1
CONTUNDENTES;CAQUETÁ;BELÉN DE LOS ANDAQUIES;2/01/2018;;FEMENINO;MENORES;18094000;1
CONTUNDENTES;CASANARE;AGUAZUL;2/01/2018;;FEMENINO;ADULTOS;85010000;1
CONTUNDENTES;CAUCA;GUACHENÉ;2/01/2018;;FEMENINO;ADOLESCENTES;19300000;1
CONTUNDENTES;CÓRDOBA;SAHAGÚN;2/01/2018;;FEMENINO;ADOLESCENTES;23660000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);2/01/2018;;FEMENINO;ADULTOS;11001000;4
CONTUNDENTES;HUILA;LA PLATA;2/01/2018;;FEMENINO;ADULTOS;41396000;1
CONTUNDENTES;HUILA;NEIVA (CT);2/01/2018;;FEMENINO;MENORES;41001000;1
CONTUNDENTES;HUILA;PITALITO;2/01/2018;;FEMENINO;MENORES;41551000;1
CONTUNDENTES;MAGDALENA;SANTA MARTA (CT);2/01/2018;;MASCULINO;ADULTOS;47001000;1
CONTUNDENTES;MAGDALENA;ZONA BANANERA;2/01/2018;;FEMENINO;ADOLESCENTES;47980000;1
CONTUNDENTES;META;VILLAVICENCIO (CT);2/01/2018;;FEMENINO;ADOLESCENTES;50001000;1
CONTUNDENTES;META;VILLAVICENCIO (CT);2/01/2018;;FEMENINO;ADULTOS;50001000;1
CONTUNDENTES;QUINDÍO;QUIMBAYA;2/01/2018;;FEMENINO;ADULTOS;63594000;1
CONTUNDENTES;SUCRE;SAN ONOFRE;2/01/2018;;FEMENINO;MENORES;70713000;1
ESCOPOLAMINA;ATLÁNTICO;BARRANQUILLA (CT);2/01/2018;;FEMENINO;ADULTOS;8001000;1
ESCOPOLAMINA;GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);2/01/2018;;FEMENINO;ADOLESCENTES;95001000;1
ESCOPOLAMINA;VALLE;BUENAVENTURA;2/01/2018;;FEMENINO;ADULTOS;76109000;1
NO REPORTADO;ANTIOQUIA;EL CARMEN DE VIBORAL;2/01/2018;;FEMENINO;MENORES;5148000;1
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);2/01/2018;;FEMENINO;ADOLESCENTES;5001000;1
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);2/01/2018;;FEMENINO;MENORES;5001000;1
NO REPORTADO;ANTIOQUIA;SANTO DOMINGO;2/01/2018;;FEMENINO;ADOLESCENTES;5690000;1
NO REPORTADO;BOLÍVAR;MAGANGUÉ;2/01/2018;;FEMENINO;ADULTOS;13430000;1
NO REPORTADO;BOYACÁ;PUERTO BOYACÁ;2/01/2018;;FEMENINO;ADOLESCENTES;15572000;1
NO REPORTADO;BOYACÁ;PUERTO BOYACÁ;2/01/2018;;FEMENINO;ADULTOS;15572000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);2/01/2018;;FEMENINO;MENORES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOJACÁ;2/01/2018;;FEMENINO;ADULTOS;25099000;1
NO REPORTADO;CUNDINAMARCA;CHÍA;2/01/2018;;FEMENINO;MENORES;25175000;1
NO REPORTADO;CUNDINAMARCA;GIRARDOT;2/01/2018;;FEMENINO;MENORES;25307000;1
NO REPORTADO;PUTUMAYO;SAN MIGUEL;2/01/2018;;FEMENINO;MENORES;86757000;1
NO REPORTADO;TOLIMA;ROVIRA;2/01/2018;;FEMENINO;MENORES;73624000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;EL CARMEN DE VIBORAL;2/01/2018;;FEMENINO;MENORES;5148000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;MEDELLÍN (CT);2/01/2018;;FEMENINO;MENORES;5001000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;PUERTO BERRÍO;2/01/2018;;FEMENINO;MENORES;5579000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;SAN CARLOS;2/01/2018;;FEMENINO;ADULTOS;5649000;1
SIN EMPLEO DE ARMAS;ARAUCA;TAME;2/01/2018;;FEMENINO;ADULTOS;81794000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;BARRANQUILLA (CT);2/01/2018;;FEMENINO;ADULTOS;8001000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;BARRANQUILLA (CT);2/01/2018;;MASCULINO;MENORES;8001000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;SABANALARGA;2/01/2018;;FEMENINO;ADOLESCENTES;8638000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;SOLEDAD;2/01/2018;;FEMENINO;MENORES;8758000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;CARTAGENA (CT);2/01/2018;;FEMENINO;MENORES;13001000;1
SIN EMPLEO DE ARMAS;BOYACÁ;CHIQUINQUIRÁ;2/01/2018;;FEMENINO;ADOLESCENTES;15176000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SOGAMOSO;2/01/2018;;FEMENINO;MENORES;15759000;1
SIN EMPLEO DE ARMAS;CAUCA;POPAYÁN (CT);2/01/2018;;FEMENINO;ADOLESCENTES;19001000;1
SIN EMPLEO DE ARMAS;CESAR;VALLEDUPAR (CT);2/01/2018;;FEMENINO;MENORES;20001000;1
SIN EMPLEO DE ARMAS;CHOCÓ;QUIBDÓ (CT);2/01/2018;;FEMENINO;ADOLESCENTES;27001000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;BOGOTÁ D.C. (CT);2/01/2018;;FEMENINO;ADOLESCENTES;11001000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;BOGOTÁ D.C. (CT);2/01/2018;;FEMENINO;ADULTOS;11001000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;BOGOTÁ D.C. (CT);2/01/2018;;FEMENINO;MENORES;11001000;4
SIN EMPLEO DE ARMAS;CUNDINAMARCA;BOGOTÁ D.C. (CT);2/01/2018;;MASCULINO;ADULTOS;11001000;1
SIN EMPLEO DE ARMAS;HUILA;NEIVA (CT);2/01/2018;;FEMENINO;ADOLESCENTES;41001000;1
SIN EMPLEO DE ARMAS;HUILA;PITALITO;2/01/2018;;FEMENINO;ADOLESCENTES;41551000;1
SIN EMPLEO DE ARMAS;HUILA;TERUEL;2/01/2018;;FEMENINO;ADOLESCENTES;41801000;1
SIN EMPLEO DE ARMAS;MAGDALENA;PLATO;2/01/2018;;FEMENINO;MENORES;47555000;1
SIN EMPLEO DE ARMAS;MAGDALENA;SANTA MARTA (CT);2/01/2018;;FEMENINO;MENORES;47001000;1
SIN EMPLEO DE ARMAS;NARIÑO;CHACHAGÜÍ;2/01/2018;;FEMENINO;MENORES;52240000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);2/01/2018;;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;QUINDÍO;CIRCASIA;2/01/2018;;FEMENINO;MENORES;63190000;1
SIN EMPLEO DE ARMAS;RISARALDA;SANTA ROSA DE CABAL;2/01/2018;;FEMENINO;MENORES;66682000;1
SIN EMPLEO DE ARMAS;SANTANDER;BARBOSA;2/01/2018;;FEMENINO;MENORES;68077000;1
SIN EMPLEO DE ARMAS;SANTANDER;CIMITARRA;2/01/2018;;FEMENINO;MENORES;68190000;1
SIN EMPLEO DE ARMAS;SANTANDER;SOCORRO;2/01/2018;;MASCULINO;MENORES;68755000;1
SIN EMPLEO DE ARMAS;TOLIMA;HONDA;2/01/2018;;MASCULINO;MENORES;73349000;1
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);2/01/2018;;FEMENINO;MENORES;76001000;3
SIN EMPLEO DE ARMAS;VALLE;ROLDANILLO;2/01/2018;;FEMENINO;MENORES;76622000;1
SIN EMPLEO DE ARMAS;VALLE;SEVILLA;2/01/2018;;FEMENINO;ADOLESCENTES;76736000;1
SIN EMPLEO DE ARMAS;VALLE;TULUÁ;2/01/2018;;FEMENINO;ADOLESCENTES;76834000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;BELLO;3/01/2018;;FEMENINO;MENORES;5088000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);3/01/2018;;FEMENINO;MENORES;8001000;1
ARMA BLANCA / CORTOPUNZANTE;BOYACÁ;SANTA ROSA DE VITERBO;3/01/2018;;MASCULINO;MENORES;15693000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;MOCOA (CT);3/01/2018;;FEMENINO;ADULTOS;86001000;2
ARMA BLANCA / CORTOPUNZANTE;TOLIMA;IBAGUÉ (CT);3/01/2018;;FEMENINO;ADOLESCENTES;73001000;2
CONTUNDENTES;AMAZONAS;LETICIA (CT);3/01/2018;;FEMENINO;ADOLESCENTES;91001000;1
CONTUNDENTES;ATLÁNTICO;BARRANQUILLA (CT);3/01/2018;;FEMENINO;ADULTOS;8001000;1
CONTUNDENTES;BOLÍVAR;ARJONA;3/01/2018;;FEMENINO;ADOLESCENTES;13052000;1
CONTUNDENTES;CAUCA;PAEZ;3/01/2018;;FEMENINO;MENORES;19517000;1
CONTUNDENTES;META;MESETAS;3/01/2018;;FEMENINO;MENORES;50330000;1
CONTUNDENTES;NARIÑO;PASTO (CT);3/01/2018;;FEMENINO;ADOLESCENTES;52001000;1
CONTUNDENTES;NARIÑO;TÚQUERRES;3/01/2018;;FEMENINO;ADULTOS;52838000;1
CONTUNDENTES;SUCRE;LOS PALMITOS;3/01/2018;;MASCULINO;ADULTOS;70418000;4
CONTUNDENTES;SUCRE;LOS PALMITOS;3/01/2018;;MASCULINO;MENORES;70418000;1
CONTUNDENTES;VALLE;CALI (CT);3/01/2018;;FEMENINO;ADULTOS;76001000;1
CONTUNDENTES;VALLE;YUMBO;3/01/2018;;FEMENINO;MENORES;76892000;1
ESCOPOLAMINA;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/01/2018;;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;ANTIOQUIA;GIRARDOTA;3/01/2018;;FEMENINO;MENORES;5308000;1
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);3/01/2018;;FEMENINO;ADULTOS;5001000;1
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);3/01/2018;;MASCULINO;MENORES;5001000;1
NO REPORTADO;ANTIOQUIA;REMEDIOS;3/01/2018;;FEMENINO;ADULTOS;5604000;5
NO REPORTADO;CAUCA;TIMBÍO;3/01/2018;;FEMENINO;MENORES;19807000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/01/2018;;FEMENINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/01/2018;;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/01/2018;;FEMENINO;MENORES;11001000;2
NO REPORTADO;CUNDINAMARCA;FACATATIVÁ;3/01/2018;;FEMENINO;MENORES;25269000;1
NO REPORTADO;CUNDINAMARCA;GAMA;3/01/2018;;FEMENINO;ADOLESCENTES;25299000;1
NO REPORTADO;CUNDINAMARCA;PACHO;3/01/2018;;FEMENINO;ADOLESCENTES;25513000;1
NO REPORTADO;CUNDINAMARCA;SAN JUAN DE RÍO SECO;3/01/2018;;FEMENINO;ADOLESCENTES;25662000;1
NO REPORTADO;CUNDINAMARCA;SOACHA;3/01/2018;;MASCULINO;MENORES;25754000;1
NO REPORTADO;MAGDALENA;SANTA MARTA (CT);3/01/2018;;MASCULINO;MENORES;47001000;1
NO REPORTADO;RISARALDA;SANTA ROSA DE CABAL;3/01/2018;;FEMENINO;MENORES;66682000;4
NO REPORTADO;SUCRE;SUCRE;3/01/2018;;FEMENINO;MENORES;70771000;1
NO REPORTADO;TOLIMA;IBAGUÉ (CT);3/01/2018;;FEMENINO;MENORES;73001000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;BARBOSA;3/01/2018;;FEMENINO;MENORES;5079000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;CALDAS;3/01/2018;;MASCULINO;MENORES;5129000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;CAUCASIA;3/01/2018;;MASCULINO;ADULTOS;5154000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;MEDELLÍN (CT);3/01/2018;;FEMENINO;ADOLESCENTES;5001000;2
SIN EMPLEO DE ARMAS;ATLÁNTICO;BARRANQUILLA (CT);3/01/2018;;FEMENINO;ADOLESCENTES;8001000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;BARRANQUILLA (CT);3/01/2018;;FEMENINO;ADULTOS;8001000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;BARRANQUILLA (CT);3/01/2018;;FEMENINO;MENORES;8001000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;PONEDERA;3/01/2018;;FEMENINO;ADULTOS;8560000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;SOLEDAD;3/01/2018;;MASCULINO;ADOLESCENTES;8758000;1
SIN EMPLEO DE ARMAS;BOYACÁ;TUTA;3/01/2018;;MASCULINO;ADOLESCENTES;15837000;1
SIN EMPLEO DE ARMAS;CALDAS;MANIZALES (CT);3/01/2018;;FEMENINO;ADOLESCENTES;17001000;2
SIN EMPLEO DE ARMAS;CAUCA;VILLA RICA;3/01/2018;;FEMENINO;MENORES;19845000;2
SIN EMPLEO DE ARMAS;CESAR;VALLEDUPAR (CT);3/01/2018;;FEMENINO;MENORES;20001000;1
SIN EMPLEO DE ARMAS;CESAR;VALLEDUPAR (CT);3/01/2018;;MASCULINO;MENORES;20001000;1
SIN EMPLEO DE ARMAS;CHOCÓ;BAJO BAUDÓ;3/01/2018;;FEMENINO;MENORES;27077000;2
SIN EMPLEO DE ARMAS;CHOCÓ;QUIBDÓ (CT);3/01/2018;;FEMENINO;ADOLESCENTES;27001000;1
SIN EMPLEO DE ARMAS;CHOCÓ;QUIBDÓ (CT);3/01/2018;;FEMENINO;ADULTOS;27001000;1
SIN EMPLEO DE ARMAS;CÓRDOBA;MONTERÍA (CT);3/01/2018;;FEMENINO;MENORES;23001000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/01/2018;;FEMENINO;ADOLESCENTES;11001000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;BOGOTÁ D.C. (CT);3/01/2018;;FEMENINO;MENORES;11001000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;GIRARDOT;3/01/2018;;MASCULINO;ADULTOS;25307000;1
SIN EMPLEO DE ARMAS;CUNDINAMARCA;MOSQUERA;3/01/2018;;MASCULINO;ADULTOS;25473000;1
SIN EMPLEO DE ARMAS;GUAJIRA;MANAURE;3/01/2018;;FEMENINO;MENORES;44560000;1
SIN EMPLEO DE ARMAS;GUAJIRA;RIOHACHA (CT);3/01/2018;;FEMENINO;ADOLESCENTES;44001000;2
SIN EMPLEO DE ARMAS;GUAJIRA;RIOHACHA (CT);3/01/2018;;FEMENINO;MENORES;44001000;1
SIN EMPLEO DE ARMAS;HUILA;RIVERA;3/01/2018;;FEMENINO;MENORES;41615000;1
SIN EMPLEO DE ARMAS;MAGDALENA;SANTA MARTA (CT);3/01/2018;;FEMENINO;MENORES;47001000;1
SIN EMPLEO DE ARMAS;MAGDALENA;ZONA BANANERA;3/01/2018;;FEMENINO;ADOLESCENTES;47980000;1
SIN EMPLEO DE ARMAS;META;VISTAHERMOSA;3/01/2018;;FEMENINO;ADOLESCENTES;50711000;1
SIN EMPLEO DE ARMAS;QUINDÍO;ARMENIA (CT);3/01/2018;;FEMENINO;MENORES;63001000;1
SIN EMPLEO DE ARMAS;RISARALDA;PEREIRA (CT);3/01/2018;;FEMENINO;MENORES;66001000;1
SIN EMPLEO DE ARMAS;RISARALDA;SANTA ROSA DE CABAL;3/01/2018;;FEMENINO;MENORES;66682000;2
SIN EMPLEO DE ARMAS;SANTANDER;BUCARAMANGA (CT);3/01/2018;;FEMENINO;MENORES;68001000;1
SIN EMPLEO DE ARMAS;TOLIMA;LÍBANO;3/01/2018;;FEMENINO;MENORES;73411000;1
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);3/01/2018;;FEMENINO;ADULTOS;76001000;1
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);3/01/2018;;FEMENINO;MENORES;76001000;2
SIN EMPLEO DE ARMAS;VALLE;GUADALAJARA DE BUGA;3/01/2018;;FEMENINO;MENORES;76111000;1
SIN EMPLEO DE ARMAS;VALLE;LA UNIÓN;3/01/2018;;FEMENINO;ADOLESCENTES;76400000;1
ARMA BLANCA / CORTOPUNZANTE;ANTIOQUIA;EL SANTUARIO;4/01/2018;;FEMENINO;ADULTOS;5697000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;TURBACO;4/01/2018;;FEMENINO;ADULTOS;13836000;2
ARMA BLANCA / CORTOPUNZANTE;CAUCA;SANTANDER DE QUILICHAO;4/01/2018;;FEMENINO;ADULTOS;19698000;1
ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;BOGOTÁ D.C. (CT);4/01/2018;;FEMENINO;ADOLESCENTES;11001000;1
ARMA BLANCA / CORTOPUNZANTE;GUAJIRA;FONSECA;4/01/2018;;FEMENINO;ADOLESCENTES;44279000;1
ARMA BLANCA / CORTOPUNZANTE;PUTUMAYO;MOCOA (CT);4/01/2018;;FEMENINO;ADULTOS;86001000;1
ARMA BLANCA / CORTOPUNZANTE;SANTANDER;VÉLEZ;4/01/2018;;FEMENINO;ADOLESCENTES;68861000;1
CONTUNDENTES;ARAUCA;ARAUCA (CT);4/01/2018;;FEMENINO;ADULTOS;81001000;1
CONTUNDENTES;CASANARE;HATO COROZAL;4/01/2018;;FEMENINO;ADULTOS;85125000;1
CONTUNDENTES;CAUCA;CORINTO;4/01/2018;;FEMENINO;ADULTOS;19212000;1
CONTUNDENTES;CAUCA;TIMBÍO;4/01/2018;;FEMENINO;ADULTOS;19807000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);4/01/2018;;FEMENINO;ADOLESCENTES;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);4/01/2018;;FEMENINO;MENORES;11001000;1
CONTUNDENTES;MAGDALENA;CIÉNAGA;4/01/2018;;FEMENINO;ADULTOS;47189000;1
CONTUNDENTES;RISARALDA;GUÁTICA;4/01/2018;;FEMENINO;ADOLESCENTES;66318000;1
CONTUNDENTES;RISARALDA;GUÁTICA;4/01/2018;;FEMENINO;MENORES;66318000;1
CONTUNDENTES;RISARALDA;SANTA ROSA DE CABAL;4/01/2018;;FEMENINO;ADOLESCENTES;66682000;1
CONTUNDENTES;VALLE;PRADERA;4/01/2018;;FEMENINO;ADOLESCENTES;76563000;1
CONTUNDENTES;VALLE;YUMBO;4/01/2018;;FEMENINO;MENORES;76892000;1
ESCOPOLAMINA;CASANARE;YOPAL (CT);4/01/2018;;FEMENINO;ADOLESCENTES;85001000;1
ESCOPOLAMINA;HUILA;NEIVA (CT);4/01/2018;;FEMENINO;ADOLESCENTES;41001000;1
ESCOPOLAMINA;META;VILLAVICENCIO (CT);4/01/2018;;FEMENINO;ADULTOS;50001000;1
NO REPORTADO;ANTIOQUIA;BETANIA;4/01/2018;;FEMENINO;ADULTOS;5091000;1
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);4/01/2018;;FEMENINO;ADULTOS;5001000;1
NO REPORTADO;ANTIOQUIA;TURBO;4/01/2018;;FEMENINO;ADOLESCENTES;5837000;1
NO REPORTADO;CAUCA;MORALES;4/01/2018;;FEMENINO;ADOLESCENTES;19473000;1
NO REPORTADO;CESAR;VALLEDUPAR (CT);4/01/2018;;FEMENINO;ADOLESCENTES;20001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);4/01/2018;;FEMENINO;ADULTOS;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);4/01/2018;;FEMENINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;CHÍA;4/01/2018;;FEMENINO;MENORES;25175000;1
NO REPORTADO;CUNDINAMARCA;FACATATIVÁ;4/01/2018;;FEMENINO;ADOLESCENTES;25269000;1
